STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,hhtyp,Type of household,indic_il,Income and living conditions indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2006,,4464,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2007,,5585,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2008,,7119,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2009,,7132,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2010,,5876,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2011,,5944,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2012,,6113,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2013,,6443,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2014,,7330,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2015,,8108,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2016,,9271,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2017,,9248,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2018,,10016,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2019,,11006,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2020,,11316,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2021,,12003,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2022,,12899,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2023,,13305,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2024,,14669,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2025,,17023,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2005,,16022,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2006,,16495,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2007,,17538,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2008,,19142,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2009,,19227,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2010,,18814,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2011,,18833,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2012,,18978,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2013,,19221,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2014,,18805,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2015,,19389,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2016,,21200,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2017,,21197,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2018,,21543,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2019,,21982,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2020,,22135,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2021,,24551,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2022,,25436,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2023,,25152,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2024,,27128,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),NL,Netherlands,2025,,29786,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2005,,4755,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2006,,5095,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2007,,5609,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2008,,6731,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2009,,7366,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2010,,7571,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2011,,8333,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2012,,8630,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2013,,9175,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2014,,9564,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2015,,9957,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2016,,10904,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2017,,11107,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2018,,11546,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2019,,12366,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2020,,13381,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2021,,13859,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2022,,14953,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2023,,16607,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),PL,Poland,2024,,18136,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2007,,2783,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2008,,3066,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2009,,3444,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2010,,3537,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2011,,3641,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2012,,3709,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2013,,3892,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2014,,4020,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2015,,4357,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2016,,4724,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2017,,5314,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2018,,6278,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2019,,7343,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2020,,7724,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2021,,8693,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2022,,10039,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2023,,11087,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2024,,13033,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),RO,Romania,2025,,12877,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2004,,14029,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2005,,14416,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2006,,15114,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2007,,15911,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2008,,17496,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2009,,18142,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2010,,17575,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2011,,18031,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2012,,18894,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2013,,20037,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2014,,19540,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2015,,20154,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2016,,20986,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),SE,Sweden,2017,,20253,,,,,
