EV,MEGYE,TELEPÜLÉS,n_valpolg_nevjegyz,n_valpolg_megjel,n_ervtelen_szav,n_erv_szav,LISTA,SZAVAZAT
2019,Veszprém,Hajmáskér,2468,793,5,788,DK,118
2019,Veszprém,Hajmáskér,2468,793,5,788,Mi Hazánk,19
2019,Veszprém,Hajmáskér,2468,793,5,788,MUNKÁSPÁRT,4
2019,Veszprém,Hajmáskér,2468,793,5,788,LMP,14
2019,Veszprém,Halimba,960,344,4,340,MSZP-Párbeszéd,11
2019,Veszprém,Halimba,960,344,4,340,MKKP,11
2019,Veszprém,Halimba,960,344,4,340,Jobbik,34
2019,Veszprém,Halimba,960,344,4,340,FIDESZ-KDNP,210
2019,Veszprém,Halimba,960,344,4,340,Momentum,16
2019,Veszprém,Halimba,960,344,4,340,DK,30
2019,Veszprém,Halimba,960,344,4,340,Mi Hazánk,21
2019,Veszprém,Halimba,960,344,4,340,MUNKÁSPÁRT,0
2019,Veszprém,Halimba,960,344,4,340,LMP,7
2019,Veszprém,Hárskút,548,276,0,276,MSZP-Párbeszéd,6
2019,Veszprém,Hárskút,548,276,0,276,MKKP,7
2019,Veszprém,Hárskút,548,276,0,276,Jobbik,18
2019,Veszprém,Hárskút,548,276,0,276,FIDESZ-KDNP,198
2019,Veszprém,Hárskút,548,276,0,276,Momentum,24
2019,Veszprém,Hárskút,548,276,0,276,DK,18
2019,Veszprém,Hárskút,548,276,0,276,Mi Hazánk,3
2019,Veszprém,Hárskút,548,276,0,276,MUNKÁSPÁRT,0
2019,Veszprém,Hárskút,548,276,0,276,LMP,2
2019,Veszprém,Hegyesd,142,91,0,91,MSZP-Párbeszéd,4
2019,Veszprém,Hegyesd,142,91,0,91,MKKP,1
2019,Veszprém,Hegyesd,142,91,0,91,Jobbik,7
2019,Veszprém,Hegyesd,142,91,0,91,FIDESZ-KDNP,63
2019,Veszprém,Hegyesd,142,91,0,91,Momentum,1
2019,Veszprém,Hegyesd,142,91,0,91,DK,8
2019,Veszprém,Hegyesd,142,91,0,91,Mi Hazánk,5
2019,Veszprém,Hegyesd,142,91,0,91,MUNKÁSPÁRT,0
2019,Veszprém,Hegyesd,142,91,0,91,LMP,2
2019,Veszprém,Hegymagas,238,134,0,134,MSZP-Párbeszéd,18
2019,Veszprém,Hegymagas,238,134,0,134,MKKP,1
2019,Veszprém,Hegymagas,238,134,0,134,Jobbik,8
2019,Veszprém,Hegymagas,238,134,0,134,FIDESZ-KDNP,70
2019,Veszprém,Hegymagas,238,134,0,134,Momentum,17
2019,Veszprém,Hegymagas,238,134,0,134,DK,14
2019,Veszprém,Hegymagas,238,134,0,134,Mi Hazánk,3
2019,Veszprém,Hegymagas,238,134,0,134,MUNKÁSPÁRT,1
2019,Veszprém,Hegymagas,238,134,0,134,LMP,2
2019,Veszprém,Herend,2839,1313,5,1308,MSZP-Párbeszéd,62
2019,Veszprém,Herend,2839,1313,5,1308,MKKP,53
2019,Veszprém,Herend,2839,1313,5,1308,Jobbik,83
2019,Veszprém,Herend,2839,1313,5,1308,FIDESZ-KDNP,723
2019,Veszprém,Herend,2839,1313,5,1308,Momentum,141
2019,Veszprém,Herend,2839,1313,5,1308,DK,160
2019,Veszprém,Herend,2839,1313,5,1308,Mi Hazánk,49
2019,Veszprém,Herend,2839,1313,5,1308,MUNKÁSPÁRT,5
2019,Veszprém,Herend,2839,1313,5,1308,LMP,32
2019,Veszprém,Hetyefő,76,29,0,29,MSZP-Párbeszéd,0
2019,Veszprém,Hetyefő,76,29,0,29,MKKP,1
2019,Veszprém,Hetyefő,76,29,0,29,Jobbik,2
2019,Veszprém,Hetyefő,76,29,0,29,FIDESZ-KDNP,19
2019,Veszprém,Hetyefő,76,29,0,29,Momentum,1
2019,Veszprém,Hetyefő,76,29,0,29,DK,3
2019,Veszprém,Hetyefő,76,29,0,29,Mi Hazánk,1
2019,Veszprém,Hetyefő,76,29,0,29,MUNKÁSPÁRT,1
2019,Veszprém,Hetyefő,76,29,0,29,LMP,1
2019,Veszprém,Hidegkút,363,176,1,175,MSZP-Párbeszéd,12
2019,Veszprém,Hidegkút,363,176,1,175,MKKP,10
2019,Veszprém,Hidegkút,363,176,1,175,Jobbik,14
2019,Veszprém,Hidegkút,363,176,1,175,FIDESZ-KDNP,85
2019,Veszprém,Hidegkút,363,176,1,175,Momentum,20
2019,Veszprém,Hidegkút,363,176,1,175,DK,23
2019,Veszprém,Hidegkút,363,176,1,175,Mi Hazánk,5
2019,Veszprém,Hidegkút,363,176,1,175,MUNKÁSPÁRT,0
2019,Veszprém,Hidegkút,363,176,1,175,LMP,6
2019,Veszprém,Homokbödöge,566,231,1,230,MSZP-Párbeszéd,10
2019,Veszprém,Homokbödöge,566,231,1,230,MKKP,1
2019,Veszprém,Homokbödöge,566,231,1,230,Jobbik,39
2019,Veszprém,Homokbödöge,566,231,1,230,FIDESZ-KDNP,133
2019,Veszprém,Homokbödöge,566,231,1,230,Momentum,7
2019,Veszprém,Homokbödöge,566,231,1,230,DK,29
2019,Veszprém,Homokbödöge,566,231,1,230,Mi Hazánk,6
2019,Veszprém,Homokbödöge,566,231,1,230,MUNKÁSPÁRT,1
2019,Veszprém,Homokbödöge,566,231,1,230,LMP,4
2019,Veszprém,Hosztót,60,39,0,39,MSZP-Párbeszéd,1
2019,Veszprém,Hosztót,60,39,0,39,MKKP,1
2019,Veszprém,Hosztót,60,39,0,39,Jobbik,2
2019,Veszprém,Hosztót,60,39,0,39,FIDESZ-KDNP,32
2019,Veszprém,Hosztót,60,39,0,39,Momentum,0
2019,Veszprém,Hosztót,60,39,0,39,DK,0
2019,Veszprém,Hosztót,60,39,0,39,Mi Hazánk,3
2019,Veszprém,Hosztót,60,39,0,39,MUNKÁSPÁRT,0
2019,Veszprém,Hosztót,60,39,0,39,LMP,0
2019,Veszprém,Iszkáz,277,135,2,133,MSZP-Párbeszéd,1
2019,Veszprém,Iszkáz,277,135,2,133,MKKP,1
2019,Veszprém,Iszkáz,277,135,2,133,Jobbik,7
2019,Veszprém,Iszkáz,277,135,2,133,FIDESZ-KDNP,116
2019,Veszprém,Iszkáz,277,135,2,133,Momentum,1
2019,Veszprém,Iszkáz,277,135,2,133,DK,1
2019,Veszprém,Iszkáz,277,135,2,133,Mi Hazánk,4
2019,Veszprém,Iszkáz,277,135,2,133,MUNKÁSPÁRT,1
2019,Veszprém,Iszkáz,277,135,2,133,LMP,1
2019,Veszprém,Jásd,615,301,3,298,MSZP-Párbeszéd,12
2019,Veszprém,Jásd,615,301,3,298,MKKP,5
2019,Veszprém,Jásd,615,301,3,298,Jobbik,21
2019,Veszprém,Jásd,615,301,3,298,FIDESZ-KDNP,218
2019,Veszprém,Jásd,615,301,3,298,Momentum,15
2019,Veszprém,Jásd,615,301,3,298,DK,22
2019,Veszprém,Jásd,615,301,3,298,Mi Hazánk,3
2019,Veszprém,Jásd,615,301,3,298,MUNKÁSPÁRT,1
2019,Veszprém,Jásd,615,301,3,298,LMP,1
2019,Veszprém,Kamond,281,121,3,118,MSZP-Párbeszéd,4
2019,Veszprém,Kamond,281,121,3,118,MKKP,1
2019,Veszprém,Kamond,281,121,3,118,Jobbik,8
2019,Veszprém,Kamond,281,121,3,118,FIDESZ-KDNP,87
2019,Veszprém,Kamond,281,121,3,118,Momentum,4
2019,Veszprém,Kamond,281,121,3,118,DK,12
2019,Veszprém,Kamond,281,121,3,118,Mi Hazánk,2
2019,Veszprém,Kamond,281,121,3,118,MUNKÁSPÁRT,0
2019,Veszprém,Kamond,281,121,3,118,LMP,0
2019,Veszprém,Kapolcs,309,131,0,131,MSZP-Párbeszéd,8
2019,Veszprém,Kapolcs,309,131,0,131,MKKP,7
2019,Veszprém,Kapolcs,309,131,0,131,Jobbik,4
2019,Veszprém,Kapolcs,309,131,0,131,FIDESZ-KDNP,76
2019,Veszprém,Kapolcs,309,131,0,131,Momentum,16
2019,Veszprém,Kapolcs,309,131,0,131,DK,15
2019,Veszprém,Kapolcs,309,131,0,131,Mi Hazánk,1
2019,Veszprém,Kapolcs,309,131,0,131,MUNKÁSPÁRT,2
2019,Veszprém,Kapolcs,309,131,0,131,LMP,2
2019,Veszprém,Káptalanfa,661,237,2,235,MSZP-Párbeszéd,8
2019,Veszprém,Káptalanfa,661,237,2,235,MKKP,3
2019,Veszprém,Káptalanfa,661,237,2,235,Jobbik,21
2019,Veszprém,Káptalanfa,661,237,2,235,FIDESZ-KDNP,142
2019,Veszprém,Káptalanfa,661,237,2,235,Momentum,9
2019,Veszprém,Káptalanfa,661,237,2,235,DK,37
2019,Veszprém,Káptalanfa,661,237,2,235,Mi Hazánk,11
2019,Veszprém,Káptalanfa,661,237,2,235,MUNKÁSPÁRT,0
2019,Veszprém,Káptalanfa,661,237,2,235,LMP,4
2019,Veszprém,Káptalantóti,401,191,0,191,MSZP-Párbeszéd,10
2019,Veszprém,Káptalantóti,401,191,0,191,MKKP,5
2019,Veszprém,Káptalantóti,401,191,0,191,Jobbik,21
2019,Veszprém,Káptalantóti,401,191,0,191,FIDESZ-KDNP,112
2019,Veszprém,Káptalantóti,401,191,0,191,Momentum,17
2019,Veszprém,Káptalantóti,401,191,0,191,DK,21
2019,Veszprém,Káptalantóti,401,191,0,191,Mi Hazánk,2
2019,Veszprém,Káptalantóti,401,191,0,191,MUNKÁSPÁRT,0
2019,Veszprém,Káptalantóti,401,191,0,191,LMP,3
2019,Veszprém,Karakószörcsök,225,108,0,108,MSZP-Párbeszéd,5
2019,Veszprém,Karakószörcsök,225,108,0,108,MKKP,3
2019,Veszprém,Karakószörcsök,225,108,0,108,Jobbik,14
2019,Veszprém,Karakószörcsök,225,108,0,108,FIDESZ-KDNP,70
2019,Veszprém,Karakószörcsök,225,108,0,108,Momentum,6
2019,Veszprém,Karakószörcsök,225,108,0,108,DK,2
2019,Veszprém,Karakószörcsök,225,108,0,108,Mi Hazánk,6
2019,Veszprém,Karakószörcsök,225,108,0,108,MUNKÁSPÁRT,2
2019,Veszprém,Karakószörcsök,225,108,0,108,LMP,0
2019,Veszprém,Kékkút,66,49,0,49,MSZP-Párbeszéd,0
2019,Veszprém,Kékkút,66,49,0,49,MKKP,0
2019,Veszprém,Kékkút,66,49,0,49,Jobbik,4
2019,Veszprém,Kékkút,66,49,0,49,FIDESZ-KDNP,35
2019,Veszprém,Kékkút,66,49,0,49,Momentum,4
2019,Veszprém,Kékkút,66,49,0,49,DK,2
2019,Veszprém,Kékkút,66,49,0,49,Mi Hazánk,2
2019,Veszprém,Kékkút,66,49,0,49,MUNKÁSPÁRT,1
2019,Veszprém,Kékkút,66,49,0,49,LMP,1
2019,Veszprém,Kemeneshőgyész,371,129,1,128,MSZP-Párbeszéd,8
2019,Veszprém,Kemeneshőgyész,371,129,1,128,MKKP,2
2019,Veszprém,Kemeneshőgyész,371,129,1,128,Jobbik,6
2019,Veszprém,Kemeneshőgyész,371,129,1,128,FIDESZ-KDNP,91
2019,Veszprém,Kemeneshőgyész,371,129,1,128,Momentum,4
2019,Veszprém,Kemeneshőgyész,371,129,1,128,DK,15
2019,Veszprém,Kemeneshőgyész,371,129,1,128,Mi Hazánk,2
2019,Veszprém,Kemeneshőgyész,371,129,1,128,MUNKÁSPÁRT,0
2019,Veszprém,Kemeneshőgyész,371,129,1,128,LMP,0
2019,Veszprém,Kemenesszentpéter,492,202,1,201,MSZP-Párbeszéd,6
2019,Veszprém,Kemenesszentpéter,492,202,1,201,MKKP,1
2019,Veszprém,Kemenesszentpéter,492,202,1,201,Jobbik,14
2019,Veszprém,Kemenesszentpéter,492,202,1,201,FIDESZ-KDNP,153
2019,Veszprém,Kemenesszentpéter,492,202,1,201,Momentum,8
2019,Veszprém,Kemenesszentpéter,492,202,1,201,DK,17
2019,Veszprém,Kemenesszentpéter,492,202,1,201,Mi Hazánk,0
2019,Veszprém,Kemenesszentpéter,492,202,1,201,MUNKÁSPÁRT,1
2019,Veszprém,Kemenesszentpéter,492,202,1,201,LMP,1
2019,Veszprém,Kerta,461,187,1,186,MSZP-Párbeszéd,12
2019,Veszprém,Kerta,461,187,1,186,MKKP,1
2019,Veszprém,Kerta,461,187,1,186,Jobbik,6
2019,Veszprém,Kerta,461,187,1,186,FIDESZ-KDNP,113
2019,Veszprém,Kerta,461,187,1,186,Momentum,14
2019,Veszprém,Kerta,461,187,1,186,DK,20
2019,Veszprém,Kerta,461,187,1,186,Mi Hazánk,18
2019,Veszprém,Kerta,461,187,1,186,MUNKÁSPÁRT,0
2019,Veszprém,Kerta,461,187,1,186,LMP,2
2019,Veszprém,Királyszentistván,421,169,1,168,MSZP-Párbeszéd,17
2019,Veszprém,Királyszentistván,421,169,1,168,MKKP,6
2019,Veszprém,Királyszentistván,421,169,1,168,Jobbik,21
2019,Veszprém,Királyszentistván,421,169,1,168,FIDESZ-KDNP,70
2019,Veszprém,Királyszentistván,421,169,1,168,Momentum,12
2019,Veszprém,Királyszentistván,421,169,1,168,DK,35
2019,Veszprém,Királyszentistván,421,169,1,168,Mi Hazánk,2
2019,Veszprém,Királyszentistván,421,169,1,168,MUNKÁSPÁRT,2
2019,Veszprém,Királyszentistván,421,169,1,168,LMP,3
2019,Veszprém,Kisapáti,309,135,1,134,MSZP-Párbeszéd,8
2019,Veszprém,Kisapáti,309,135,1,134,MKKP,4
2019,Veszprém,Kisapáti,309,135,1,134,Jobbik,12
2019,Veszprém,Kisapáti,309,135,1,134,FIDESZ-KDNP,77
2019,Veszprém,Kisapáti,309,135,1,134,Momentum,13
2019,Veszprém,Kisapáti,309,135,1,134,DK,9
2019,Veszprém,Kisapáti,309,135,1,134,Mi Hazánk,9
2019,Veszprém,Kisapáti,309,135,1,134,MUNKÁSPÁRT,0
2019,Veszprém,Kisapáti,309,135,1,134,LMP,2
2019,Veszprém,Kisberzseny,81,36,0,36,MSZP-Párbeszéd,1
2019,Veszprém,Kisberzseny,81,36,0,36,MKKP,0
2019,Veszprém,Kisberzseny,81,36,0,36,Jobbik,2
2019,Veszprém,Kisberzseny,81,36,0,36,FIDESZ-KDNP,29
2019,Veszprém,Kisberzseny,81,36,0,36,Momentum,0
2019,Veszprém,Kisberzseny,81,36,0,36,DK,2
2019,Veszprém,Kisberzseny,81,36,0,36,Mi Hazánk,1
2019,Veszprém,Kisberzseny,81,36,0,36,MUNKÁSPÁRT,0
2019,Veszprém,Kisberzseny,81,36,0,36,LMP,1
2019,Veszprém,Kiscsősz,90,56,0,56,MSZP-Párbeszéd,2
2019,Veszprém,Kiscsősz,90,56,0,56,MKKP,0
2019,Veszprém,Kiscsősz,90,56,0,56,Jobbik,2
2019,Veszprém,Kiscsősz,90,56,0,56,FIDESZ-KDNP,41
2019,Veszprém,Kiscsősz,90,56,0,56,Momentum,2
2019,Veszprém,Kiscsősz,90,56,0,56,DK,8
2019,Veszprém,Kiscsősz,90,56,0,56,Mi Hazánk,1
2019,Veszprém,Kiscsősz,90,56,0,56,MUNKÁSPÁRT,0
2019,Veszprém,Kiscsősz,90,56,0,56,LMP,0
2019,Veszprém,Kislőd,969,349,2,347,MSZP-Párbeszéd,3
2019,Veszprém,Kislőd,969,349,2,347,MKKP,7
2019,Veszprém,Kislőd,969,349,2,347,Jobbik,25
2019,Veszprém,Kislőd,969,349,2,347,FIDESZ-KDNP,218
2019,Veszprém,Kislőd,969,349,2,347,Momentum,18
2019,Veszprém,Kislőd,969,349,2,347,DK,34
2019,Veszprém,Kislőd,969,349,2,347,Mi Hazánk,39
2019,Veszprém,Kislőd,969,349,2,347,MUNKÁSPÁRT,0
2019,Veszprém,Kislőd,969,349,2,347,LMP,3
2019,Veszprém,Kispirit,60,34,1,33,MSZP-Párbeszéd,0
2019,Veszprém,Kispirit,60,34,1,33,MKKP,0
2019,Veszprém,Kispirit,60,34,1,33,Jobbik,2
2019,Veszprém,Kispirit,60,34,1,33,FIDESZ-KDNP,31
2019,Veszprém,Kispirit,60,34,1,33,Momentum,0
2019,Veszprém,Kispirit,60,34,1,33,DK,0
2019,Veszprém,Kispirit,60,34,1,33,Mi Hazánk,0
2019,Veszprém,Kispirit,60,34,1,33,MUNKÁSPÁRT,0
2019,Veszprém,Kispirit,60,34,1,33,LMP,0
2019,Veszprém,Kisszőlős,96,34,0,34,MSZP-Párbeszéd,1
2019,Veszprém,Kisszőlős,96,34,0,34,MKKP,2
2019,Veszprém,Kisszőlős,96,34,0,34,Jobbik,1
2019,Veszprém,Kisszőlős,96,34,0,34,FIDESZ-KDNP,28
2019,Veszprém,Kisszőlős,96,34,0,34,Momentum,0
2019,Veszprém,Kisszőlős,96,34,0,34,DK,1
2019,Veszprém,Kisszőlős,96,34,0,34,Mi Hazánk,1
2019,Veszprém,Kisszőlős,96,34,0,34,MUNKÁSPÁRT,0
2019,Veszprém,Kisszőlős,96,34,0,34,LMP,0
2019,Veszprém,Kolontár,592,200,1,199,MSZP-Párbeszéd,8
2019,Veszprém,Kolontár,592,200,1,199,MKKP,5
2019,Veszprém,Kolontár,592,200,1,199,Jobbik,18
2019,Veszprém,Kolontár,592,200,1,199,FIDESZ-KDNP,114
2019,Veszprém,Kolontár,592,200,1,199,Momentum,14
2019,Veszprém,Kolontár,592,200,1,199,DK,25
2019,Veszprém,Kolontár,592,200,1,199,Mi Hazánk,9
2019,Veszprém,Kolontár,592,200,1,199,MUNKÁSPÁRT,4
2019,Veszprém,Kolontár,592,200,1,199,LMP,2
2019,Veszprém,Kővágóörs,662,316,3,313,MSZP-Párbeszéd,17
2019,Veszprém,Kővágóörs,662,316,3,313,MKKP,5
2019,Veszprém,Kővágóörs,662,316,3,313,Jobbik,28
2019,Veszprém,Kővágóörs,662,316,3,313,FIDESZ-KDNP,185
2019,Veszprém,Kővágóörs,662,316,3,313,Momentum,24
2019,Veszprém,Kővágóörs,662,316,3,313,DK,43
2019,Veszprém,Kővágóörs,662,316,3,313,Mi Hazánk,7
2019,Veszprém,Kővágóörs,662,316,3,313,MUNKÁSPÁRT,0
2019,Veszprém,Kővágóörs,662,316,3,313,LMP,4
2019,Veszprém,Köveskál,319,170,2,168,MSZP-Párbeszéd,8
2019,Veszprém,Köveskál,319,170,2,168,MKKP,6
2019,Veszprém,Köveskál,319,170,2,168,Jobbik,11
2019,Veszprém,Köveskál,319,170,2,168,FIDESZ-KDNP,107
2019,Veszprém,Köveskál,319,170,2,168,Momentum,13
2019,Veszprém,Köveskál,319,170,2,168,DK,17
2019,Veszprém,Köveskál,319,170,2,168,Mi Hazánk,4
2019,Veszprém,Köveskál,319,170,2,168,MUNKÁSPÁRT,1
2019,Veszprém,Köveskál,319,170,2,168,LMP,1
2019,Veszprém,Kup,369,116,0,116,MSZP-Párbeszéd,10
2019,Veszprém,Kup,369,116,0,116,MKKP,1
2019,Veszprém,Kup,369,116,0,116,Jobbik,4
2019,Veszprém,Kup,369,116,0,116,FIDESZ-KDNP,58
2019,Veszprém,Kup,369,116,0,116,Momentum,8
2019,Veszprém,Kup,369,116,0,116,DK,26
2019,Veszprém,Kup,369,116,0,116,Mi Hazánk,4
2019,Veszprém,Kup,369,116,0,116,MUNKÁSPÁRT,2
2019,Veszprém,Kup,369,116,0,116,LMP,3
2019,Veszprém,Külsővat,635,254,5,249,MSZP-Párbeszéd,12
2019,Veszprém,Külsővat,635,254,5,249,MKKP,2
2019,Veszprém,Külsővat,635,254,5,249,Jobbik,26
2019,Veszprém,Külsővat,635,254,5,249,FIDESZ-KDNP,147
2019,Veszprém,Külsővat,635,254,5,249,Momentum,10
2019,Veszprém,Külsővat,635,254,5,249,DK,27
2019,Veszprém,Külsővat,635,254,5,249,Mi Hazánk,16
2019,Veszprém,Külsővat,635,254,5,249,MUNKÁSPÁRT,0
2019,Veszprém,Külsővat,635,254,5,249,LMP,9
2019,Veszprém,Küngös,446,167,2,165,MSZP-Párbeszéd,16
2019,Veszprém,Küngös,446,167,2,165,MKKP,0
2019,Veszprém,Küngös,446,167,2,165,Jobbik,15
2019,Veszprém,Küngös,446,167,2,165,FIDESZ-KDNP,86
2019,Veszprém,Küngös,446,167,2,165,Momentum,2
2019,Veszprém,Küngös,446,167,2,165,DK,34
2019,Veszprém,Küngös,446,167,2,165,Mi Hazánk,5
2019,Veszprém,Küngös,446,167,2,165,MUNKÁSPÁRT,2
2019,Veszprém,Küngös,446,167,2,165,LMP,5
2019,Veszprém,Lesencefalu,261,126,1,125,MSZP-Párbeszéd,5
2019,Veszprém,Lesencefalu,261,126,1,125,MKKP,1
2019,Veszprém,Lesencefalu,261,126,1,125,Jobbik,18
2019,Veszprém,Lesencefalu,261,126,1,125,FIDESZ-KDNP,82
2019,Veszprém,Lesencefalu,261,126,1,125,Momentum,1
2019,Veszprém,Lesencefalu,261,126,1,125,DK,12
2019,Veszprém,Lesencefalu,261,126,1,125,Mi Hazánk,4
2019,Veszprém,Lesencefalu,261,126,1,125,MUNKÁSPÁRT,0
2019,Veszprém,Lesencefalu,261,126,1,125,LMP,2
2019,Veszprém,Lesenceistvánd,796,305,0,305,MSZP-Párbeszéd,13
2019,Veszprém,Lesenceistvánd,796,305,0,305,MKKP,3
2019,Veszprém,Lesenceistvánd,796,305,0,305,Jobbik,36
2019,Veszprém,Lesenceistvánd,796,305,0,305,FIDESZ-KDNP,202
2019,Veszprém,Lesenceistvánd,796,305,0,305,Momentum,4
2019,Veszprém,Lesenceistvánd,796,305,0,305,DK,25
2019,Veszprém,Lesenceistvánd,796,305,0,305,Mi Hazánk,20
2019,Veszprém,Lesenceistvánd,796,305,0,305,MUNKÁSPÁRT,1
2019,Veszprém,Lesenceistvánd,796,305,0,305,LMP,1
2019,Veszprém,Lesencetomaj,797,308,0,308,MSZP-Párbeszéd,16
2019,Veszprém,Lesencetomaj,797,308,0,308,MKKP,3
2019,Veszprém,Lesencetomaj,797,308,0,308,Jobbik,41
2019,Veszprém,Lesencetomaj,797,308,0,308,FIDESZ-KDNP,200
2019,Veszprém,Lesencetomaj,797,308,0,308,Momentum,9
2019,Veszprém,Lesencetomaj,797,308,0,308,DK,29
2019,Veszprém,Lesencetomaj,797,308,0,308,Mi Hazánk,9
2019,Veszprém,Lesencetomaj,797,308,0,308,MUNKÁSPÁRT,0
2019,Veszprém,Lesencetomaj,797,308,0,308,LMP,1
2019,Veszprém,Litér,1771,757,0,756,MSZP-Párbeszéd,62
2019,Veszprém,Litér,1771,757,0,756,MKKP,18
2019,Veszprém,Litér,1771,757,0,756,Jobbik,60
2019,Veszprém,Litér,1771,757,0,756,FIDESZ-KDNP,361
2019,Veszprém,Litér,1771,757,0,756,Momentum,80
2019,Veszprém,Litér,1771,757,0,756,DK,113
2019,Veszprém,Litér,1771,757,0,756,Mi Hazánk,38
2019,Veszprém,Litér,1771,757,0,756,MUNKÁSPÁRT,6
2019,Veszprém,Litér,1771,757,0,756,LMP,18
2019,Veszprém,Lókút,374,158,0,157,MSZP-Párbeszéd,2
2019,Veszprém,Lókút,374,158,0,157,MKKP,6
2019,Veszprém,Lókút,374,158,0,157,Jobbik,12
2019,Veszprém,Lókút,374,158,0,157,FIDESZ-KDNP,108
2019,Veszprém,Lókút,374,158,0,157,Momentum,8
2019,Veszprém,Lókút,374,158,0,157,DK,10
2019,Veszprém,Lókút,374,158,0,157,Mi Hazánk,6
2019,Veszprém,Lókút,374,158,0,157,MUNKÁSPÁRT,1
2019,Veszprém,Lókút,374,158,0,157,LMP,4
2019,Veszprém,Lovas,404,238,2,236,MSZP-Párbeszéd,6
2019,Veszprém,Lovas,404,238,2,236,MKKP,5
2019,Veszprém,Lovas,404,238,2,236,Jobbik,15
2019,Veszprém,Lovas,404,238,2,236,FIDESZ-KDNP,137
2019,Veszprém,Lovas,404,238,2,236,Momentum,25
2019,Veszprém,Lovas,404,238,2,236,DK,24
2019,Veszprém,Lovas,404,238,2,236,Mi Hazánk,18
2019,Veszprém,Lovas,404,238,2,236,MUNKÁSPÁRT,1
2019,Veszprém,Lovas,404,238,2,236,LMP,5
2019,Veszprém,Lovászpatona,915,318,7,310,MSZP-Párbeszéd,10
2019,Veszprém,Lovászpatona,915,318,7,310,MKKP,0
2019,Veszprém,Lovászpatona,915,318,7,310,Jobbik,17
2019,Veszprém,Lovászpatona,915,318,7,310,FIDESZ-KDNP,236
2019,Veszprém,Lovászpatona,915,318,7,310,Momentum,12
2019,Veszprém,Lovászpatona,915,318,7,310,DK,26
2019,Veszprém,Lovászpatona,915,318,7,310,Mi Hazánk,7
2019,Veszprém,Lovászpatona,915,318,7,310,MUNKÁSPÁRT,0
2019,Veszprém,Lovászpatona,915,318,7,310,LMP,2
2019,Veszprém,Magyargencs,427,154,1,153,MSZP-Párbeszéd,7
2019,Veszprém,Magyargencs,427,154,1,153,MKKP,1
2019,Veszprém,Magyargencs,427,154,1,153,Jobbik,16
2019,Veszprém,Magyargencs,427,154,1,153,FIDESZ-KDNP,90
2019,Veszprém,Magyargencs,427,154,1,153,Momentum,11
2019,Veszprém,Magyargencs,427,154,1,153,DK,21
2019,Veszprém,Magyargencs,427,154,1,153,Mi Hazánk,7
2019,Veszprém,Magyargencs,427,154,1,153,MUNKÁSPÁRT,0
2019,Veszprém,Magyargencs,427,154,1,153,LMP,0
2019,Veszprém,Magyarpolány,1106,506,4,502,MSZP-Párbeszéd,30
2019,Veszprém,Magyarpolány,1106,506,4,502,MKKP,15
2019,Veszprém,Magyarpolány,1106,506,4,502,Jobbik,24
2019,Veszprém,Magyarpolány,1106,506,4,502,FIDESZ-KDNP,293
2019,Veszprém,Magyarpolány,1106,506,4,502,Momentum,38
2019,Veszprém,Magyarpolány,1106,506,4,502,DK,74
2019,Veszprém,Magyarpolány,1106,506,4,502,Mi Hazánk,20
2019,Veszprém,Magyarpolány,1106,506,4,502,MUNKÁSPÁRT,1
2019,Veszprém,Magyarpolány,1106,506,4,502,LMP,7
2019,Veszprém,Malomsok,427,213,1,212,MSZP-Párbeszéd,4
2019,Veszprém,Malomsok,427,213,1,212,MKKP,1
2019,Veszprém,Malomsok,427,213,1,212,Jobbik,15
2019,Veszprém,Malomsok,427,213,1,212,FIDESZ-KDNP,160
2019,Veszprém,Malomsok,427,213,1,212,Momentum,12
2019,Veszprém,Malomsok,427,213,1,212,DK,14
2019,Veszprém,Malomsok,427,213,1,212,Mi Hazánk,6
2019,Veszprém,Malomsok,427,213,1,212,MUNKÁSPÁRT,0
2019,Veszprém,Malomsok,427,213,1,212,LMP,0
2019,Veszprém,Marcalgergelyi,318,114,0,114,MSZP-Párbeszéd,2
2019,Veszprém,Marcalgergelyi,318,114,0,114,MKKP,1
2019,Veszprém,Marcalgergelyi,318,114,0,114,Jobbik,8
2019,Veszprém,Marcalgergelyi,318,114,0,114,FIDESZ-KDNP,89
2019,Veszprém,Marcalgergelyi,318,114,0,114,Momentum,3
2019,Veszprém,Marcalgergelyi,318,114,0,114,DK,4
2019,Veszprém,Marcalgergelyi,318,114,0,114,Mi Hazánk,6
2019,Veszprém,Marcalgergelyi,318,114,0,114,MUNKÁSPÁRT,0
2019,Veszprém,Marcalgergelyi,318,114,0,114,LMP,1
2019,Veszprém,Marcaltő,637,262,1,261,MSZP-Párbeszéd,12
2019,Veszprém,Marcaltő,637,262,1,261,MKKP,9
2019,Veszprém,Marcaltő,637,262,1,261,Jobbik,27
2019,Veszprém,Marcaltő,637,262,1,261,FIDESZ-KDNP,150
2019,Veszprém,Marcaltő,637,262,1,261,Momentum,11
2019,Veszprém,Marcaltő,637,262,1,261,DK,31
2019,Veszprém,Marcaltő,637,262,1,261,Mi Hazánk,14
2019,Veszprém,Marcaltő,637,262,1,261,MUNKÁSPÁRT,4
2019,Veszprém,Marcaltő,637,262,1,261,LMP,3
2019,Veszprém,Márkó,1151,605,1,604,MSZP-Párbeszéd,24
2019,Veszprém,Márkó,1151,605,1,604,MKKP,26
