STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,s_adj,Seasonal adjustment,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,PL,Poland,2025-Q1,,193.049,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,PL,Poland,2025-Q2,,197.928,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,PL,Poland,2025-Q3,,207.267,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,PL,Poland,2025-Q4,,234.798,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2022-Q2,,157.832,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2022-Q3,,184.177,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2022-Q4,,206.373,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2023-Q1,,135.726,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2023-Q2,,162.233,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2023-Q3,,188.972,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2023-Q4,,210.493,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2024-Q1,,138.819,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2024-Q2,,163.587,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2024-Q3,,189.318,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2024-Q4,,212.089,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2025-Q1,,139.593,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2025-Q2,,167.693,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2025-Q3,,191.851,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2025-Q4,,209.446,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,RO,Romania,2026-Q1,,136.717,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2022-Q2,,141.105,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2022-Q3,,140.202,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2022-Q4,,145.048,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2023-Q1,,134.865,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2023-Q2,,144.550,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2023-Q3,,143.388,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2023-Q4,,149.272,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2024-Q1,,138.297,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2024-Q2,,146.071,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2024-Q3,,145.905,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2024-Q4,,151.706,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2025-Q1,,137.477,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2025-Q2,,147.290,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),B1GQ,Gross domestic product at market prices,SI,Slovenia,2025-Q3,,148.684,,,,,
