country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,x_start,x_end,type_scale,sel_var
"South
Africa",Africa,1990,2024,0.25545157299509064,0.2164385328423355,64007187,40746216,22.81562424640058,20.61564401097832,0.01,-0.03901304015275514,-0.1657262593362435,0.021999802354222633,0.10139536964010058,red,0%,-0.17,-0.17,-1.4475855551508148,0 → 0,-1.58 → -1.48,0.1,+0.1 (-1.58 → -1.48),"Africa
+0.1 (-1.58 → -1.48)",-1.364722425482693,-1.5304486848189367,logratio,% of DE
Italy,Southern Europe,1990,2024,1.0066837724796,0.8453813075729264,58986023,57031408,78.31291797648495,84.91684620200601,0.01,-0.16130246490667366,-0.17462903694644002,-0.0660392822552106,-0.08095992775419333,red,0%,-0.17,-0.17,-0.08065298336951879,1 → 1,-0.16 → -0.24,-0.08,-0.08 (-0.16 → -0.24),"Southern Europe
-0.08 (-0.16 → -0.24)",0.006661535103701218,-0.1679675018427388,logratio,% of DE
Jamaica,Latin America,1990,2024,0.2063119418362116,0.16329824004268623,2839175,2379829,33.90291778044338,31.914756780391638,0.01,-0.04301370179352537,-0.23381108171090476,0.019881610000517434,0.06043258307882192,red,0%,-0.23,-0.23,-1.6952715156566813,0 → 0,-1.14 → -1.08,0.06,+0.06 (-1.14 → -1.08),"Latin America
+0.06 (-1.14 → -1.08)",-1.578365974801229,-1.8121770565121338,logratio,% of DE
Moldova,ex-USSR/Balkans,1990,2024,0.3753025655025335,0.26207197436694196,2389275,4451100,53.96432929950852,59.691925187849556,0.01,-0.11323059113559153,-0.35911336462994686,-0.057275958883410354,-0.10087349500050401,red,0%,-0.36,-0.36,-1.1595794193081075,1 → 1,-0.52 → -0.62,-0.1,-0.1 (-0.52 → -0.62),"ex-USSR/Balkans
-0.1 (-0.52 → -0.62)",-0.9800227369931341,-1.339136101623081,logratio,% of DE
Ukraine,ex-USSR/Balkans,1990,2024,0.5384446164418087,0.25974689979499926,37860221,52054034,53.96432929950852,59.691925187849556,0.01,-0.2786977166468095,-0.7289769489075855,-0.057275958883410354,-0.10087349500050401,red,0%,-0.73,-0.73,-0.9835591099619119,1 → 1,-0.52 → -0.62,-0.1,-0.1 (-0.52 → -0.62),"ex-USSR/Balkans
-0.1 (-0.52 → -0.62)",-0.6190706355081191,-1.3480475844157045,logratio,% of DE
China,Asia,1990,2024,0.04029970886019649,0.41544254855558116,1408975000,1153582668,42.73374657964596,7.525485344894796,0.01,0.37514283969538464,2.333000089497086,0.35208261234751165,1.736693619906739,black,+0%,2.33,2.33,-2.044910989619795,0 → 0,-2.59 → -0.85,1.74,+1.74 (-2.59 → -0.85),"Asia
+1.74 (-2.59 → -0.85)",-3.2114110343683375,-0.8784109448712516,logratio,% of W_EUR3
"South
Korea",Asia,1990,2023,0.3345961033651213,0.8823753508228859,51748695,44081380,42.73374657964596,7.525485344894796,0.01,0.5477792474577645,0.9696933904711373,0.35208261234751165,1.736693619906739,black,+1%,0.97,0.97,-0.6099844409128176,0 → 0,-2.59 → -0.85,1.74,+1.74 (-2.59 → -0.85),"Asia
+1.74 (-2.59 → -0.85)",-1.0948311361483862,-0.12513774567724892,logratio,% of W_EUR3
Poland,CEE,1990,2024,0.3099721954573948,0.7859595802135785,36554707,38055404,74.47001120949017,42.08526275556652,0.01,0.4759873847561837,0.9304227650585573,0.3238474845392365,0.5706988841526975,black,+0%,0.93,0.93,-0.706061295069161,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-1.1712726775984397,-0.24084991253988233,logratio,% of W_EUR3
"Dominican
Republic",Latin America,1990,2024,0.17715540117565692,0.4221300223828016,11427557,7151120,37.11120756273894,32.69424504718088,0.01,0.2449746212071447,0.868286056366726,0.04416962515558062,0.126719944659294,black,+0%,0.87,0.87,-1.2965849306737474,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-1.7307279588571103,-0.8624419024903844,logratio,% of W_EUR3
Panama,Latin America,1990,2024,0.27405800728233926,0.6346202678065032,4515577,2455535,37.11120756273894,32.69424504718088,0.01,0.3605622605241639,0.8396870271713451,0.04416962515558062,0.126719944659294,black,+0%,0.84,0.84,-0.874571976004825,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-1.2944154895904976,-0.45472846241915243,logratio,% of W_EUR3
Malaysia,Asia,1990,2024,0.29044359720626106,0.5936073715731421,35557673,17833124,42.73374657964596,7.525485344894796,0.01,0.3031637743668811,0.7148087103911528,0.35208261234751165,1.736693619906739,black,+0%,0.71,0.71,-0.8789415239832845,0 → 0,-2.59 → -0.85,1.74,+1.74 (-2.59 → -0.85),"Asia
+1.74 (-2.59 → -0.85)",-1.2363458791788609,-0.5215371687877082,logratio,% of W_EUR3
Chile,Latin America,1990,2024,0.26479182468902757,0.5258497850339169,19764771,13437138,37.11120756273894,32.69424504718088,0.01,0.2610579603448893,0.686071642113217,0.04416962515558062,0.126719944659294,black,+0%,0.69,0.69,-0.9857755078701353,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-1.3288113289267438,-0.6427396868135268,logratio,% of W_EUR3
Thailand,Asia,1990,2024,0.2103787816583035,0.3787089084068337,71668011,54738282,42.73374657964596,7.525485344894796,0.01,0.16833012674853018,0.5878582301361474,0.35208261234751165,1.736693619906739,black,+0%,0.59,0.59,-1.2649165357676102,0 → 0,-2.59 → -0.85,1.74,+1.74 (-2.59 → -0.85),"Asia
+1.74 (-2.59 → -0.85)",-1.5588456508356838,-0.9709874206995366,logratio,% of W_EUR3
Romania,CEE,1990,2024,0.39445698250609296,0.7075276463673515,19069340,22939481,74.47001120949017,42.08526275556652,0.01,0.3130706638612586,0.5842666136283168,0.3238474845392365,0.5706988841526975,black,+0%,0.58,0.58,-0.6381118809047557,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-0.9302451877189141,-0.3459785740905974,logratio,% of W_EUR3
Costa Rica,Latin America,1990,2024,0.2648104511291009,0.4699359124063238,5129910,3121652,37.11120756273894,32.69424504718088,0.01,0.20512546127722292,0.5735820375301991,0.04416962515558062,0.126719944659294,black,+0%,0.57,0.57,-1.041949968922826,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-1.3287409876879255,-0.7551589501577265,logratio,% of W_EUR3
Belarus,ex-USSR/Balkans,1990,2024,0.298613617658992,0.5058969005827731,9133712,10186209,59.07106398887251,61.14984497167124,0.01,0.20728328292378112,0.5271824056525766,-0.020787809827987332,-0.03458613342003247,black,+0%,0.53,0.53,-0.9450135870705689,1 → 1,-0.49 → -0.53,-0.03,-0.03 (-0.49 → -0.53),"ex-USSR/Balkans
-0.03 (-0.49 → -0.53)",-1.2086047898968573,-0.6814223842442807,logratio,% of W_EUR3
Slovakia,CEE,1990,2024,0.42358814255419347,0.7029250680736837,5422069,5266022,74.47001120949017,42.08526275556652,0.01,0.27933692551949024,0.5064886760760247,0.3238474845392365,0.5706988841526975,black,+0%,0.51,0.51,-0.6057493196903552,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-0.8589936577283676,-0.3525049816523429,logratio,% of W_EUR3
Lithuania,CEE,1990,2024,0.49769343003106026,0.8217866970589526,2888055,3694967,74.47001120949017,42.08526275556652,0.01,0.3240932670278923,0.5014965836366713,0.3238474845392365,0.5706988841526975,black,+0%,0.5,0.5,-0.44702270204734207,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-0.6977709938656778,-0.19627441022900644,logratio,% of W_EUR3
Bulgaria,CEE,1990,2024,0.36155449608190815,0.5938382213018032,6444366,8822320,74.47001120949017,42.08526275556652,0.01,0.23228372521989504,0.4961941474386011,0.3238474845392365,0.5706988841526975,black,+0%,0.5,0.5,-0.7692454251448415,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-1.017342498864142,-0.521148351425541,logratio,% of W_EUR3
Uruguay,Latin America,1990,2024,0.33993553836476004,0.5581850901919769,3386588,3104365,37.11120756273894,32.69424504718088,0.01,0.2182495518272169,0.49593460364273684,0.04416962515558062,0.126719944659294,black,+0%,0.5,0.5,-0.8310319705704183,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-1.0789992723917867,-0.5830646687490498,logratio,% of W_EUR3
Latvia,CEE,1990,2024,0.42329308814172495,0.6783505782209612,1862441,2660082,74.47001120949017,42.08526275556652,0.01,0.2550574900792363,0.4715994124406192,0.3238474845392365,0.5706988841526975,black,+0%,0.47,0.47,-0.6238907538782422,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-0.8596904600985519,-0.3880910476579326,logratio,% of W_EUR3
Estonia,CEE,1990,2024,0.46804875663971063,0.7238237569175029,1371986,1570254,74.47001120949017,42.08526275556652,0.01,0.25577500027779226,0.4359754617346662,0.3238474845392365,0.5706988841526975,black,+0%,0.44,0.44,-0.5411950767695229,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-0.7591828076368561,-0.32320734590218986,logratio,% of W_EUR3
Kazakhstan,ex-USSR/Balkans,1990,2024,0.40706865595396624,0.6255508682646872,20592571,17154015,59.07106398887251,61.14984497167124,0.01,0.21848221231072096,0.42965079170052073,-0.020787809827987332,-0.03458613342003247,black,+0%,0.43,0.43,-0.6839480240678939,1 → 1,-0.49 → -0.53,-0.03,-0.03 (-0.49 → -0.53),"ex-USSR/Balkans
-0.03 (-0.49 → -0.53)",-0.8987734199181543,-0.4691226282176336,logratio,% of W_EUR3
Egypt,Africa,1990,2024,0.19356838629744985,0.29266032856225027,116538258,58396583,24.97470490784872,21.119161951893183,0.01,0.09909194226480042,0.41338178074883924,0.03855542955955538,0.16768273122057234,black,+0%,0.41,0.41,-1.4354335210172753,0 → 0,-1.55 → -1.39,0.17,+0.17 (-1.55 → -1.39),"Africa
+0.17 (-1.55 → -1.39)",-1.6421244113916948,-1.2287426306428555,logratio,% of W_EUR3
Morocco,Africa,1990,2024,0.10682569704687256,0.15794793706616572,38081173,24375508,24.97470490784872,21.119161951893183,0.01,0.051122240019293164,0.39106695984893003,0.03855542955955538,0.16768273122057234,black,+0%,0.39,0.39,-2.0410232924201797,0 → 0,-1.55 → -1.39,0.17,+0.17 (-1.55 → -1.39),"Africa
+0.17 (-1.55 → -1.39)",-2.2365567723446445,-1.8454898124957146,logratio,% of W_EUR3
Azerbaijan,ex-USSR/Balkans,1990,2024,0.2605226251348374,0.38454408005111335,10202850,7231035,59.07106398887251,61.14984497167124,0.01,0.12402145491627592,0.3893687147535531,-0.020787809827987332,-0.03458613342003247,black,+0%,0.39,0.39,-1.1503812114585146,1 → 1,-0.49 → -0.53,-0.03,-0.03 (-0.49 → -0.53),"ex-USSR/Balkans
-0.03 (-0.49 → -0.53)",-1.3450655688352913,-0.9556968540817381,logratio,% of W_EUR3
Georgia,ex-USSR/Balkans,1990,2024,0.3122841692240001,0.43556538523114413,3673850,5448811,59.07106398887251,61.14984497167124,0.01,0.12328121600714403,0.3327313512475487,-0.020787809827987332,-0.03458613342003247,black,+0%,0.33,0.33,-0.9974760312795501,1 → 1,-0.49 → -0.53,-0.03,-0.03 (-0.49 → -0.53),"ex-USSR/Balkans
-0.03 (-0.49 → -0.53)",-1.1638417069033244,-0.8311103556557758,logratio,% of W_EUR3
Slovenia,CEE,1990,2024,0.6128966905768793,0.8449038540908609,2126324,1997968,74.47001120949017,42.08526275556652,0.01,0.23200716351398154,0.32102644787890455,0.3238474845392365,0.5706988841526975,black,+0%,0.32,0.32,-0.32904566417908737,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-0.4895588881185396,-0.16853244023963512,logratio,% of W_EUR3
Hungary,CEE,1990,2024,0.5148771025655848,0.7091200222396773,9562314,10381231,74.47001120949017,42.08526275556652,0.01,0.19424291967409246,0.32009655965046663,0.3238474845392365,0.5706988841526975,black,+0%,0.32,0.32,-0.5037787627662005,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-0.6638270425914338,-0.34373048294096714,logratio,% of W_EUR3
"North
Macedonia",ex-USSR/Balkans,1990,2024,0.3119801247056559,0.4262403281484171,1792179,2063645,59.07106398887251,61.14984497167124,0.01,0.11426020344276122,0.31206385486551247,-0.020787809827987332,-0.03458613342003247,black,+0%,0.31,0.31,-1.0087838686354997,1 → 1,-0.49 → -0.53,-0.03,-0.03 (-0.49 → -0.53),"ex-USSR/Balkans
-0.03 (-0.49 → -0.53)",-1.164815796068256,-0.8527519412027434,logratio,% of W_EUR3
Tunisia,Africa,1990,2024,0.16300879619357816,0.22149768433036796,12277109,8324459,24.97470490784872,21.119161951893183,0.01,0.05848888813678979,0.3066079712115858,0.03855542955955538,0.16768273122057234,black,+0%,0.31,0.31,-1.6606471296478262,0 → 0,-1.55 → -1.39,0.17,+0.17 (-1.55 → -1.39),"Africa
+0.17 (-1.55 → -1.39)",-1.8139511152536192,-1.5073431440420335,logratio,% of W_EUR3
Israel,Asia,1990,2024,0.6125065109279672,0.8247455754039723,9974400,4544949,42.73374657964596,7.525485344894796,0.01,0.21223906447600516,0.2975153728730514,0.35208261234751165,1.736693619906739,black,+0%,0.3,0.3,-0.3414380200967513,0 → 0,-2.59 → -0.85,1.74,+1.74 (-2.59 → -0.85),"Asia
+1.74 (-2.59 → -0.85)",-0.490195706533277,-0.19268033366022552,logratio,% of W_EUR3
Colombia,Latin America,1990,2024,0.24173163007780318,0.32237417864923074,52886363,32440020,37.11120756273894,32.69424504718088,0.01,0.08064254857142755,0.2878847722090763,0.04416962515558062,0.126719944659294,black,+0%,0.29,0.29,-1.2759847487000266,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-1.419927134804565,-1.1320423625954885,logratio,% of W_EUR3
Croatia,CEE,1990,2024,0.5657119330061285,0.7427729239627113,3866300,4835027,74.47001120949017,42.08526275556652,0.01,0.1770609909565828,0.27230538114148894,0.3238474845392365,0.5706988841526975,black,+0%,0.27,0.27,-0.43351759205437823,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-0.5696702826251226,-0.29736490148363376,logratio,% of W_EUR3
Iran,Asia,1990,2024,0.21871058143331643,0.2826579753458283,91567738,58380046,42.73374657964596,7.525485344894796,0.01,0.06394739391251189,0.25648828921584876,0.35208261234751165,1.736693619906739,black,+0%,0.26,0.26,-1.3917618245362906,0 → 0,-2.59 → -0.85,1.74,+1.74 (-2.59 → -0.85),"Asia
+1.74 (-2.59 → -0.85)",-1.520005969144215,-1.2635176799283663,logratio,% of W_EUR3
Czechia,CEE,1990,2024,0.6749499611336321,0.835599016087869,10882164,10301937,74.47001120949017,42.08526275556652,0.01,0.16064905495423687,0.21351029571917335,0.3238474845392365,0.5706988841526975,black,+0%,0.21,0.21,-0.28636157465178574,0 → 1,-0.87 → -0.29,0.57,+0.57 (-0.87 → -0.29),"CEE
+0.57 (-0.87 → -0.29)",-0.39311672251137236,-0.17960642679219913,logratio,% of W_EUR3
Paraguay,Latin America,1990,2024,0.24085330449178302,0.2839166973908894,6929153,4035697,37.11120756273894,32.69424504718088,0.01,0.043063392899106406,0.16449282298282897,0.04416962515558062,0.126719944659294,black,+0%,0.16,0.16,-1.3413208143849549,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-1.4235672258763694,-1.2590744028935403,logratio,% of W_EUR3
Argentina,Latin America,1990,2024,0.4111687593179149,0.4625073443176009,45696159,32755859,37.11120756273894,32.69424504718088,0.01,0.051338584999685966,0.11765869959868407,0.04416962515558062,0.126719944659294,black,+0%,0.12,0.12,-0.8299221923494553,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-0.8887515421487974,-0.7710928425501132,logratio,% of W_EUR3
Brazil,Latin America,1990,2024,0.30542286521037215,0.34230931076549803,211998573,149143183,37.11120756273894,32.69424504718088,0.01,0.03688644555512588,0.11401748607154805,0.04416962515558062,0.126719944659294,black,+0%,0.11,0.11,-1.1290492762513562,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-1.1860580192871302,-1.0720405332155822,logratio,% of W_EUR3
Portugal,Southern Europe,1990,2024,0.6573603037499546,0.7297077694099282,10701636,9989475,79.17380209643878,73.37360729766914,0.01,0.07234746565997363,0.1044118624195037,0.05800194798769638,0.0760811651323108,black,+0%,0.1,0.1,-0.3673170720740537,1 → 1,-0.31 → -0.23,0.08,+0.08 (-0.31 → -0.23),"Southern Europe
+0.08 (-0.31 → -0.23)",-0.4195230032838055,-0.31511114086430186,logratio,% of W_EUR3
Ecuador,Latin America,1990,2024,0.22011838002153997,0.24278739458110657,18135478,10473624,37.11120756273894,32.69424504718088,0.01,0.022669014559566603,0.09802064831553879,0.04416962515558062,0.126719944659294,black,+0%,0.1,0.1,-1.46457946218406,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-1.5135897863418293,-1.4155691380262905,logratio,% of W_EUR3
Spain,Southern Europe,1990,2024,0.7681507457282019,0.8427636424417356,48807137,39084924,79.17380209643878,73.37360729766914,0.01,0.07461289671353377,0.09270054460191596,0.05800194798769638,0.0760811651323108,black,+0%,0.09,0.09,-0.21741900929432997,1 → 1,-0.31 → -0.23,0.08,+0.08 (-0.31 → -0.23),"Southern Europe
+0.08 (-0.31 → -0.23)",-0.2637692815952879,-0.17106873699337205,logratio,% of W_EUR3
Russia,ex-USSR/Balkans,1990,2024,0.7166647042277849,0.7265867526547473,143533851,148979487,59.07106398887251,61.14984497167124,0.01,0.009922048426962315,0.013749793493569806,-0.020787809827987332,-0.03458613342003247,black,+0%,0.01,0.01,-0.3262722880723142,1 → 1,-0.49 → -0.53,-0.03,-0.03 (-0.49 → -0.53),"ex-USSR/Balkans
-0.03 (-0.49 → -0.53)",-0.3331471848190991,-0.31939739132552925,logratio,% of W_EUR3
Greece,Southern Europe,1990,2024,0.6507298016770957,0.6577329456943659,10388805,10258439,79.17380209643878,73.37360729766914,0.01,0.007003144017270202,0.010704486471753092,0.05800194798769638,0.0760811651323108,black,+0%,0.01,0.01,-0.42430853088253295,1 → 1,-0.31 → -0.23,0.08,+0.08 (-0.31 → -0.23),"Southern Europe
+0.08 (-0.31 → -0.23)",-0.4296607741184095,-0.4189562876466563,logratio,% of W_EUR3
Algeria,Africa,1990,2024,0.2835497704072305,0.26903538720514625,46814308,25375759,24.97470490784872,21.119161951893183,0.01,-0.014514383202084258,-0.052544742853205206,0.03855542955955538,0.16768273122057234,red,0%,-0.05,-0.05,-1.2866399856572635,0 → 0,-1.55 → -1.39,0.17,+0.17 (-1.55 → -1.39),"Africa
+0.17 (-1.55 → -1.39)",-1.260367614230661,-1.3129123570838661,logratio,% of W_EUR3
Mexico,Latin America,1990,2024,0.41509272741827324,0.3838675529179995,130861007,82820134,37.11120756273894,32.69424504718088,0.01,-0.031225174500273734,-0.07820435601882753,0.04416962515558062,0.126719944659294,red,0%,-0.08,-0.08,-0.9183555221576495,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-0.8792533441482357,-0.9574577001670632,logratio,% of W_EUR3
"South
Africa",Africa,1990,2024,0.26169074020080374,0.23692047300778235,64007187,40746216,24.97470490784872,21.119161951893183,0.01,-0.02477026719302139,-0.09943889775577162,0.03855542955955538,0.16768273122057234,red,0%,-0.1,-0.1,-1.3903113022101323,0 → 0,-1.55 → -1.39,0.17,+0.17 (-1.55 → -1.39),"Africa
+0.17 (-1.55 → -1.39)",-1.3405918533322465,-1.4400307510880181,logratio,% of W_EUR3
Jamaica,Latin America,1990,2024,0.21135091923047572,0.17875142547022513,2839175,2379829,37.11120756273894,32.69424504718088,0.01,-0.03259949376025059,-0.16752372013043265,0.04416962515558062,0.126719944659294,red,0%,-0.17,-0.17,-1.6379972627159989,0 → 0,-1.12 → -0.99,0.13,+0.13 (-1.12 → -0.99),"Latin America
+0.13 (-1.12 → -0.99)",-1.5542354026507825,-1.7217591227812152,logratio,% of W_EUR3
Moldova,ex-USSR/Balkans,1990,2024,0.3844689817882081,0.28687228338555076,2389275,4451100,59.07106398887251,61.14984497167124,0.01,-0.09759669840265733,-0.2928260030494748,-0.020787809827987332,-0.03458613342003247,red,0%,-0.29,-0.29,-1.102305166367425,1 → 1,-0.49 → -0.53,-0.03,-0.03 (-0.49 → -0.53),"ex-USSR/Balkans
-0.03 (-0.49 → -0.53)",-0.9558921648426877,-1.2487181678921624,logratio,% of W_EUR3
Ukraine,ex-USSR/Balkans,1990,2024,0.5515956256667982,0.2843271831202283,37860221,52054034,59.07106398887251,61.14984497167124,0.01,-0.2672684425465699,-0.6626895873271137,-0.020787809827987332,-0.03458613342003247,red,0%,-0.66,-0.66,-0.9262848570212292,1 → 1,-0.49 → -0.53,-0.03,-0.03 (-0.49 → -0.53),"ex-USSR/Balkans
-0.03 (-0.49 → -0.53)",-0.5949400633576725,-1.257629650684786,logratio,% of W_EUR3
China,Asia,1990,2024,0.0459388723669707,0.4851752876109218,1408975000,1153582668,49.933981046452686,8.578531223586237,0.01,0.43923641524395113,2.3571985922143353,0.41355449822866447,1.7614390411050225,black,+0%,2.36,2.36,-1.901844331693008,0 → 0,-2.46 → -0.69,1.76,+1.76 (-2.46 → -0.69),"Asia
+1.76 (-2.46 → -0.69)",-3.0804436278001757,-0.7232450355858403,logratio,% of S_EUR4
