megye,telepules,nevjegyzeken,szavazo,ervenyes,MKKP,TISZA,Mi_Hazank,DK,FIDESZ_KDNP,reszvetel_pct,TISZA_pct,FIDESZ_KDNP_pct,Mi_Hazank_pct,DK_pct,MKKP_pct,gyoztes
Vas,Tormásliget,241,202,196,1,77,14,2,102,83.8174,39.2857,52.0408,7.1429,1.0204,0.5102,FIDESZ_KDNP
Vas,Torony,1543,1273,1266,6,590,73,12,585,82.5016,46.6035,46.2085,5.7662,0.9479,0.4739,TISZA
Vas,Táplánszentkereszt,2050,1752,1739,19,870,87,16,746,85.4634,50.0288,42.8982,5.0029,0.9201,1.0926,TISZA
Vas,Tömörd,234,213,213,1,94,15,1,102,91.0256,44.1315,47.8873,7.0423,0.4695,0.4695,FIDESZ_KDNP
Vas,Uraiújfalu,676,527,524,3,255,34,6,225,77.9586,48.6641,42.9389,6.4885,1.145,0.5725,TISZA
Vas,Vasalja,251,208,207,0,84,10,1,112,82.8685,40.5797,54.1063,4.8309,0.4831,0.0,FIDESZ_KDNP
Vas,Vasasszonyfa,345,302,300,2,121,22,2,153,87.5362,40.3333,51.0,7.3333,0.6667,0.6667,FIDESZ_KDNP
Vas,Vasegerszeg,287,241,238,0,80,9,3,146,83.9721,33.6134,61.3445,3.7815,1.2605,0.0,FIDESZ_KDNP
Vas,Vashosszúfalu,289,247,244,0,106,22,0,115,85.4671,43.4426,47.1311,9.0164,0.0,0.0,FIDESZ_KDNP
Vas,Vaskeresztes,257,230,224,2,65,12,1,106,89.4942,29.0179,47.3214,5.3571,0.4464,0.8929,FIDESZ_KDNP
Vas,Vassurány,589,504,500,3,204,33,3,257,85.5688,40.8,51.4,6.6,0.6,0.6,FIDESZ_KDNP
Vas,Vasszentmihály,280,238,232,1,99,22,1,107,85.0,42.6724,46.1207,9.4828,0.431,0.431,FIDESZ_KDNP
Vas,Vasszilvágy,326,274,271,2,117,23,2,127,84.0491,43.1734,46.8635,8.4871,0.738,0.738,FIDESZ_KDNP
Vas,Vasszécseny,1056,905,899,2,473,39,16,368,85.7008,52.614,40.9344,4.3382,1.7798,0.2225,TISZA
Vas,Vasvár,3193,2579,2563,18,1131,127,25,1262,80.7704,44.128,49.2392,4.9551,0.9754,0.7023,FIDESZ_KDNP
Vas,Velem,317,279,277,0,126,34,3,114,88.0126,45.4874,41.1552,12.2744,1.083,0.0,TISZA
Vas,Velemér,60,49,47,0,19,6,0,22,81.6667,40.4255,46.8085,12.766,0.0,0.0,FIDESZ_KDNP
Vas,Viszák,205,188,187,0,72,16,0,99,91.7073,38.5027,52.9412,8.5561,0.0,0.0,FIDESZ_KDNP
Vas,Vámoscsalád,239,202,201,0,66,12,1,122,84.5188,32.8358,60.6965,5.9701,0.4975,0.0,FIDESZ_KDNP
Vas,Vásárosmiske,280,234,233,0,72,22,0,139,83.5714,30.9013,59.6567,9.4421,0.0,0.0,FIDESZ_KDNP
Vas,Vát,537,442,439,3,212,21,1,202,82.3091,48.2916,46.0137,4.7836,0.2278,0.6834,TISZA
Vas,Vép,2613,2065,2057,16,950,119,18,953,79.0279,46.1838,46.3296,5.7851,0.8751,0.7778,FIDESZ_KDNP
Vas,Vönöck,566,476,471,3,174,40,4,250,84.0989,36.9427,53.0786,8.4926,0.8493,0.6369,FIDESZ_KDNP
Vas,Zsennye,81,66,65,1,19,4,0,41,81.4815,29.2308,63.0769,6.1538,0.0,1.5385,FIDESZ_KDNP
Vas,Zsédeny,173,138,137,0,72,13,2,50,79.7688,52.5547,36.4964,9.4891,1.4599,0.0,TISZA
Vas,Ólmod,80,62,61,1,21,4,0,34,77.5,34.4262,55.7377,6.5574,0.0,1.6393,FIDESZ_KDNP
Vas,Ölbő,532,434,431,4,183,21,3,220,81.5789,42.4594,51.0441,4.8724,0.6961,0.9281,FIDESZ_KDNP
Vas,Őrimagyarósd,159,127,127,0,47,8,0,72,79.8742,37.0079,56.6929,6.2992,0.0,0.0,FIDESZ_KDNP
Vas,Őriszentpéter,852,709,704,8,345,52,6,293,83.216,49.0057,41.6193,7.3864,0.8523,1.1364,TISZA
Veszprém,Adorjánháza,298,216,213,0,86,10,2,115,72.4832,40.3756,53.9906,4.6948,0.939,0.0,FIDESZ_KDNP
Veszprém,Adásztevel,600,475,470,0,176,37,3,231,79.1667,37.4468,49.1489,7.8723,0.6383,0.0,FIDESZ_KDNP
Veszprém,Ajka,21171,16805,16754,130,9604,880,297,5778,79.3775,57.3236,34.4873,5.2525,1.7727,0.7759,TISZA
Veszprém,Alsóörs,1543,1322,1320,7,727,92,13,480,85.6773,55.0758,36.3636,6.9697,0.9848,0.5303,TISZA
Veszprém,Apácatorna,129,103,102,1,30,7,1,63,79.845,29.4118,61.7647,6.8627,0.9804,0.9804,FIDESZ_KDNP
Veszprém,Aszófő,360,326,325,5,167,24,4,125,90.5556,51.3846,38.4615,7.3846,1.2308,1.5385,TISZA
Veszprém,Badacsonytomaj,1630,1357,1355,18,721,78,21,516,83.2515,53.2103,38.0812,5.7565,1.5498,1.3284,TISZA
Veszprém,Badacsonytördemic,670,534,533,5,295,35,7,191,79.7015,55.3471,35.8349,6.5666,1.3133,0.9381,TISZA
Veszprém,Bakonybél,891,735,735,3,360,50,4,317,82.4916,48.9796,43.1293,6.8027,0.5442,0.4082,TISZA
Veszprém,Bakonyjákó,553,445,444,2,210,38,6,172,80.4702,47.2973,38.7387,8.5586,1.3514,0.4505,TISZA
Veszprém,Bakonykoppány,156,135,129,1,53,9,0,51,86.5385,41.0853,39.5349,6.9767,0.0,0.7752,TISZA
Veszprém,Bakonynána,751,617,610,2,281,31,3,181,82.1571,46.0656,29.6721,5.082,0.4918,0.3279,TISZA
Veszprém,Bakonyoszlop,334,250,248,4,115,23,5,101,74.8503,46.371,40.7258,9.2742,2.0161,1.6129,TISZA
Veszprém,Bakonypölöske,326,249,245,1,110,15,4,99,76.3804,44.898,40.4082,6.1224,1.6327,0.4082,TISZA
Veszprém,Bakonyszentiván,156,123,120,2,37,10,1,63,78.8462,30.8333,52.5,8.3333,0.8333,1.6667,FIDESZ_KDNP
Veszprém,Bakonyszentkirály,642,517,515,7,232,37,2,237,80.5296,45.0485,46.0194,7.1845,0.3883,1.3592,FIDESZ_KDNP
Veszprém,Bakonyszücs,202,172,170,1,48,10,0,71,85.1485,28.2353,41.7647,5.8824,0.0,0.5882,FIDESZ_KDNP
Veszprém,Bakonyság,43,36,36,0,12,2,0,22,83.7209,33.3333,61.1111,5.5556,0.0,0.0,FIDESZ_KDNP
Veszprém,Bakonytamási,467,371,368,5,146,26,1,190,79.4433,39.6739,51.6304,7.0652,0.2717,1.3587,FIDESZ_KDNP
Veszprém,Balatonakali,559,472,469,5,254,25,11,173,84.4365,54.1578,36.887,5.3305,2.3454,1.0661,TISZA
Veszprém,Balatonakarattya,826,672,669,9,373,48,8,230,81.3559,55.7549,34.3797,7.1749,1.1958,1.3453,TISZA
Veszprém,Balatonalmádi,7610,6427,6400,69,3650,429,80,2170,84.4547,57.0312,33.9062,6.7031,1.25,1.0781,TISZA
Veszprém,Balatoncsicsó,191,156,156,2,81,10,3,41,81.6754,51.9231,26.2821,6.4103,1.9231,1.2821,TISZA
Veszprém,Balatonederics,795,656,655,2,275,49,5,324,82.5157,41.9847,49.4656,7.4809,0.7634,0.3053,FIDESZ_KDNP
Veszprém,Balatonfüred,10120,12200,12151,120,7450,674,87,3802,120.5534,61.3118,31.2896,5.5469,0.716,0.9876,TISZA
Veszprém,Balatonfőkajár,1048,825,818,8,369,91,4,344,78.7214,45.11,42.0538,11.1247,0.489,0.978,TISZA
Veszprém,Balatonfűzfő,3495,2916,2898,25,1632,178,39,1022,83.4335,56.3147,35.2657,6.1422,1.3458,0.8627,TISZA
Veszprém,Balatonhenye,116,100,100,1,55,10,1,33,86.2069,55.0,33.0,10.0,1.0,1.0,TISZA
Veszprém,Balatonkenese,2076,1709,1701,12,895,96,9,688,82.3218,52.6161,40.4468,5.6437,0.5291,0.7055,TISZA
Veszprém,Balatonrendes,147,120,120,0,60,8,0,52,81.6327,50.0,43.3333,6.6667,0.0,0.0,TISZA
Veszprém,Balatonszepezd,384,310,310,3,143,18,4,142,80.7292,46.129,45.8065,5.8065,1.2903,0.9677,TISZA
Veszprém,Balatonszőlős,484,406,406,2,241,43,6,114,83.8843,59.3596,28.0788,10.5911,1.4778,0.4926,TISZA
Veszprém,Balatonudvari,299,258,257,1,130,10,3,113,86.2876,50.5837,43.9689,3.8911,1.1673,0.3891,TISZA
Veszprém,Barnag,99,84,84,0,29,8,2,42,84.8485,34.5238,50.0,9.5238,2.381,0.0,FIDESZ_KDNP
Veszprém,Bazsi,335,263,262,2,122,19,2,117,78.5075,46.5649,44.6565,7.2519,0.7634,0.7634,TISZA
Veszprém,Berhida,4440,3204,3163,14,1514,203,44,1320,72.1622,47.866,41.7325,6.418,1.3911,0.4426,TISZA
Veszprém,Bodorfa,73,63,63,0,24,7,0,32,86.3014,38.0952,50.7937,11.1111,0.0,0.0,FIDESZ_KDNP
Veszprém,Borszörcsök,285,223,217,1,68,18,3,120,78.2456,31.3364,55.2995,8.2949,1.3825,0.4608,FIDESZ_KDNP
Veszprém,Borzavár,592,490,489,6,246,36,1,200,82.7703,50.3067,40.8998,7.362,0.2045,1.227,TISZA
Veszprém,Bánd,548,484,481,2,257,36,0,149,88.3212,53.4304,30.9771,7.4844,0.0,0.4158,TISZA
Veszprém,Béb,205,179,177,0,66,8,1,94,87.3171,37.2881,53.1073,4.5198,0.565,0.0,FIDESZ_KDNP
Veszprém,Békás,160,130,129,0,40,8,0,81,81.25,31.0078,62.7907,6.2016,0.0,0.0,FIDESZ_KDNP
Veszprém,Csabrendek,2207,1652,1644,10,793,130,21,690,74.8527,48.236,41.9708,7.9075,1.2774,0.6083,TISZA
Veszprém,Csajág,655,512,510,11,238,34,6,221,78.1679,46.6667,43.3333,6.6667,1.1765,2.1569,TISZA
Veszprém,Csehbánya,244,218,213,2,100,24,1,66,89.3443,46.9484,30.9859,11.2676,0.4695,0.939,TISZA
Veszprém,Csesznek,383,310,310,4,146,26,7,126,80.9399,47.0968,40.6452,8.3871,2.2581,1.2903,TISZA
Veszprém,Csetény,1444,1189,1184,14,529,86,9,545,82.3407,44.6791,46.0304,7.2635,0.7601,1.1824,FIDESZ_KDNP
Veszprém,Csopak,1634,1404,1396,18,802,91,9,474,85.9241,57.4499,33.9542,6.5186,0.6447,1.2894,TISZA
Veszprém,Csót,716,551,548,0,223,38,3,281,76.9553,40.6934,51.2774,6.9343,0.5474,0.0,FIDESZ_KDNP
Veszprém,Csögle,478,363,359,1,135,27,2,194,75.9414,37.6045,54.039,7.5209,0.5571,0.2786,FIDESZ_KDNP
Veszprém,Dabronc,314,213,213,1,61,31,0,120,67.8344,28.6385,56.338,14.554,0.0,0.4695,FIDESZ_KDNP
Veszprém,Dabrony,314,221,217,2,96,15,1,103,70.3822,44.2396,47.4654,6.9124,0.4608,0.9217,FIDESZ_KDNP
Veszprém,Devecser,3402,2333,2318,11,1171,111,16,997,68.5773,50.5177,43.0112,4.7886,0.6903,0.4745,TISZA
Veszprém,Doba,366,279,278,0,107,20,0,151,76.2295,38.4892,54.3165,7.1942,0.0,0.0,FIDESZ_KDNP
Veszprém,Dudar,1324,1033,1022,11,491,72,10,437,78.0211,48.0431,42.7593,7.045,0.9785,1.0763,TISZA
Veszprém,Dáka,346,284,284,2,140,14,8,120,82.0809,49.2958,42.2535,4.9296,2.8169,0.7042,TISZA
Veszprém,Döbrönte,217,197,188,0,91,12,0,70,90.7834,48.4043,37.234,6.383,0.0,0.0,TISZA
Veszprém,Dörgicse,223,189,188,4,103,12,3,66,84.7534,54.7872,35.1064,6.383,1.5957,2.1277,TISZA
Veszprém,Egeralja,189,162,157,0,38,13,0,106,85.7143,24.2038,67.5159,8.2803,0.0,0.0,FIDESZ_KDNP
Veszprém,Egyházaskesző,379,270,269,2,135,12,2,118,71.2401,50.1859,43.8662,4.461,0.7435,0.7435,TISZA
Veszprém,Eplény,452,394,394,7,205,25,5,151,87.1681,52.0305,38.3249,6.3452,1.269,1.7766,TISZA
Veszprém,Farkasgyepű,316,262,257,0,156,8,0,69,82.9114,60.7004,26.8482,3.1128,0.0,0.0,TISZA
Veszprém,Felsőörs,1538,1364,1361,21,779,106,4,449,88.6866,57.2373,32.9904,7.7884,0.2939,1.543,TISZA
Veszprém,Ganna,203,178,177,3,72,14,0,78,87.6847,40.678,44.0678,7.9096,0.0,1.6949,FIDESZ_KDNP
Veszprém,Gecse,306,243,241,0,91,17,1,132,79.4118,37.7593,54.7718,7.0539,0.4149,0.0,FIDESZ_KDNP
Veszprém,Gic,267,217,216,2,82,22,0,110,81.2734,37.963,50.9259,10.1852,0.0,0.9259,FIDESZ_KDNP
Veszprém,Gyepükaján,271,197,197,0,75,10,0,112,72.6937,38.0711,56.8528,5.0761,0.0,0.0,FIDESZ_KDNP
Veszprém,Gyulakeszi,559,432,432,3,218,24,4,183,77.2809,50.463,42.3611,5.5556,0.9259,0.6944,TISZA
Veszprém,Gógánfa,568,401,400,5,162,32,2,199,70.5986,40.5,49.75,8.0,0.5,1.25,FIDESZ_KDNP
Veszprém,Hajmáskér,2347,1745,1733,12,917,121,17,666,74.3502,52.914,38.4305,6.9821,0.981,0.6924,TISZA
Veszprém,Halimba,913,720,718,7,386,49,9,267,78.8609,53.7604,37.1866,6.8245,1.2535,0.9749,TISZA
Veszprém,Hegyesd,128,111,111,0,44,16,3,48,86.7188,39.6396,43.2432,14.4144,2.7027,0.0,FIDESZ_KDNP
Veszprém,Hegymagas,216,185,185,1,108,10,3,63,85.6481,58.3784,34.0541,5.4054,1.6216,0.5405,TISZA
Veszprém,Herend,2853,2412,2399,15,1293,199,14,821,84.5426,53.8975,34.2226,8.2951,0.5836,0.6253,TISZA
Veszprém,Hetyefő,75,50,50,1,26,2,0,20,66.6667,52.0,40.0,4.0,0.0,2.0,TISZA
Veszprém,Hidegkút,367,310,307,2,171,17,2,87,84.4687,55.7003,28.3388,5.5375,0.6515,0.6515,TISZA
Veszprém,Homokbödöge,517,403,400,0,163,23,6,206,77.9497,40.75,51.5,5.75,1.5,0.0,FIDESZ_KDNP
Veszprém,Hosztót,52,45,44,0,11,3,0,29,86.5385,25.0,65.9091,6.8182,0.0,0.0,FIDESZ_KDNP
Veszprém,Hárskút,546,465,462,9,208,25,5,181,85.1648,45.0216,39.1775,5.4113,1.0823,1.9481,TISZA
Veszprém,Iszkáz,280,213,212,1,53,16,1,141,76.0714,25.0,66.5094,7.5472,0.4717,0.4717,FIDESZ_KDNP
Veszprém,Jásd,556,469,465,3,191,47,2,220,84.3525,41.0753,47.3118,10.1075,0.4301,0.6452,FIDESZ_KDNP
Veszprém,Kamond,268,196,196,1,62,4,1,128,73.1343,31.6327,65.3061,2.0408,0.5102,0.5102,FIDESZ_KDNP
Veszprém,Kapolcs,321,271,271,1,151,11,0,108,84.4237,55.7196,39.8524,4.059,0.0,0.369,TISZA
Veszprém,Karakószörcsök,210,163,159,0,50,14,0,95,77.619,31.4465,59.7484,8.805,0.0,0.0,FIDESZ_KDNP
Veszprém,Kemeneshőgyész,359,279,275,0,115,9,1,149,77.7159,41.8182,54.1818,3.2727,0.3636,0.0,FIDESZ_KDNP
Veszprém,Kemenesszentpéter,503,389,388,3,128,29,6,222,77.336,32.9897,57.2165,7.4742,1.5464,0.7732,FIDESZ_KDNP
Veszprém,Kerta,408,300,300,2,90,17,2,189,73.5294,30.0,63.0,5.6667,0.6667,0.6667,FIDESZ_KDNP
Veszprém,Királyszentistván,365,295,295,1,167,17,7,103,80.8219,56.6102,34.9153,5.7627,2.3729,0.339,TISZA
Veszprém,Kisapáti,275,220,218,1,85,22,4,106,80.0,38.9908,48.6239,10.0917,1.8349,0.4587,FIDESZ_KDNP
Veszprém,Kisberzseny,76,52,51,0,23,7,2,19,68.4211,45.098,37.2549,13.7255,3.9216,0.0,TISZA
Veszprém,Kiscsősz,83,69,69,0,23,6,2,38,83.1325,33.3333,55.0725,8.6957,2.8986,0.0,FIDESZ_KDNP
Veszprém,Kislőd,956,726,712,4,312,41,3,293,75.9414,43.8202,41.1517,5.7584,0.4213,0.5618,TISZA
Veszprém,Kispirit,58,43,43,0,12,3,0,28,74.1379,27.907,65.1163,6.9767,0.0,0.0,FIDESZ_KDNP
Veszprém,Kisszőlős,89,60,59,0,10,3,0,46,67.4157,16.9492,77.9661,5.0847,0.0,0.0,FIDESZ_KDNP
Veszprém,Kolontár,540,410,406,4,200,22,6,173,75.9259,49.2611,42.6108,5.4187,1.4778,0.9852,TISZA
Veszprém,Kup,352,273,266,1,114,11,7,105,77.5568,42.8571,39.4737,4.1353,2.6316,0.3759,TISZA
Veszprém,Káptalanfa,614,453,449,2,213,25,7,202,73.7785,47.4388,44.9889,5.5679,1.559,0.4454,TISZA
Veszprém,Káptalantóti,386,330,328,6,162,20,2,138,85.4922,49.3902,42.0732,6.0976,0.6098,1.8293,TISZA
Veszprém,Kékkút,47,41,41,0,22,3,0,16,87.234,53.6585,39.0244,7.3171,0.0,0.0,TISZA
Veszprém,Köveskál,261,218,217,2,82,10,10,113,83.5249,37.788,52.0737,4.6083,4.6083,0.9217,FIDESZ_KDNP
Veszprém,Külsővat,548,418,410,1,174,21,6,208,76.2774,42.439,50.7317,5.122,1.4634,0.2439,FIDESZ_KDNP
Veszprém,Küngös,413,333,332,4,144,30,11,143,80.6295,43.3735,43.0723,9.0361,3.3133,1.2048,TISZA
Veszprém,Kővágóörs,510,407,406,0,208,30,2,166,79.8039,51.2315,40.8867,7.3892,0.4926,0.0,TISZA
Veszprém,Lesencefalu,240,188,188,8,101,8,0,71,78.3333,53.7234,37.766,4.2553,0.0,4.2553,TISZA
Veszprém,Lesenceistvánd,747,574,573,4,257,56,6,250,76.8407,44.8517,43.63,9.7731,1.0471,0.6981,TISZA
Veszprém,Lesencetomaj,722,526,525,3,234,35,7,246,72.8532,44.5714,46.8571,6.6667,1.3333,0.5714,FIDESZ_KDNP
Veszprém,Litér,1739,1435,1432,12,858,74,15,473,82.5187,59.9162,33.0307,5.1676,1.0475,0.838,TISZA
Veszprém,Lovas,436,378,378,2,190,33,1,152,86.6972,50.2646,40.2116,8.7302,0.2646,0.5291,TISZA
Veszprém,Lovászpatona,910,669,664,6,216,36,9,396,73.5165,32.5301,59.6386,5.4217,1.3554,0.9036,FIDESZ_KDNP
Veszprém,Lókút,370,308,304,2,160,21,0,86,83.2432,52.6316,28.2895,6.9079,0.0,0.6579,TISZA
Veszprém,Magyargencs,385,278,275,0,118,13,7,137,72.2078,42.9091,49.8182,4.7273,2.5455,0.0,FIDESZ_KDNP
Veszprém,Magyarpolány,1036,866,852,7,432,31,10,266,83.5907,50.7042,31.2207,3.6385,1.1737,0.8216,TISZA
Veszprém,Malomsok,405,331,326,3,102,14,0,207,81.7284,31.2883,63.4969,4.2945,0.0,0.9202,FIDESZ_KDNP
Veszprém,Marcalgergelyi,289,225,225,0,93,16,0,116,77.8547,41.3333,51.5556,7.1111,0.0,0.0,FIDESZ_KDNP
Veszprém,Marcaltő,609,501,499,2,235,31,6,224,82.266,47.0942,44.8898,6.2124,1.2024,0.4008,TISZA
Veszprém,Megyer,24,18,18,0,6,0,0,12,75.0,33.3333,66.6667,0.0,0.0,0.0,FIDESZ_KDNP
Veszprém,Mencshely,226,177,173,1,100,11,0,61,78.3186,57.8035,35.2601,6.3584,0.0,0.578,TISZA
Veszprém,Mezőlak,736,580,574,5,268,42,5,254,78.8043,46.6899,44.2509,7.3171,0.8711,0.8711,TISZA
Veszprém,Mihályháza,580,436,431,3,193,21,8,205,75.1724,44.7796,47.5638,4.8724,1.8561,0.6961,FIDESZ_KDNP
Veszprém,Mindszentkálla,200,167,166,1,77,13,1,74,83.5,46.3855,44.5783,7.8313,0.6024,0.6024,TISZA
Veszprém,Monostorapáti,854,691,686,3,291,56,3,333,80.9133,42.4198,48.5423,8.1633,0.4373,0.4373,FIDESZ_KDNP
Veszprém,Monoszló,88,77,76,1,42,3,2,28,87.5,55.2632,36.8421,3.9474,2.6316,1.3158,TISZA
Veszprém,Márkó,1358,1196,1189,11,676,74,10,360,88.0707,56.8545,30.2775,6.2237,0.841,0.9251,TISZA
Veszprém,Nagyacsád,508,412,407,4,225,32,10,135,81.1024,55.2826,33.1695,7.8624,2.457,0.9828,TISZA
Veszprém,Nagyalásony,398,279,278,2,93,23,0,160,70.1005,33.4532,57.554,8.2734,0.0,0.7194,FIDESZ_KDNP
Veszprém,Nagydém,250,181,179,1,45,15,2,116,72.4,25.1397,64.8045,8.3799,1.1173,0.5587,FIDESZ_KDNP
Veszprém,Nagyesztergár,918,746,732,7,350,39,1,290,81.2636,47.8142,39.6175,5.3279,0.1366,0.9563,TISZA
Veszprém,Nagygyimót,430,342,338,2,116,28,3,189,79.5349,34.3195,55.9172,8.284,0.8876,0.5917,FIDESZ_KDNP
Veszprém,Nagypirit,190,152,152,2,62,12,0,76,80.0,40.7895,50.0,7.8947,0.0,1.3158,FIDESZ_KDNP
Veszprém,Nagytevel,412,349,339,0,158,17,1,138,84.7087,46.6077,40.708,5.0147,0.295,0.0,TISZA
Veszprém,Nagyvázsony,1378,1115,1111,15,610,62,7,412,80.9144,54.9055,37.0837,5.5806,0.6301,1.3501,TISZA
Veszprém,Nemesgulács,759,624,620,6,269,50,8,287,82.2134,43.3871,46.2903,8.0645,1.2903,0.9677,FIDESZ_KDNP
Veszprém,Nemesgörzsöny,522,416,415,4,190,21,9,191,79.6935,45.7831,46.0241,5.0602,2.1687,0.9639,FIDESZ_KDNP
Veszprém,Nemeshany,280,221,220,0,96,7,0,117,78.9286,43.6364,53.1818,3.1818,0.0,0.0,FIDESZ_KDNP
Veszprém,Nemesszalók,663,548,546,5,220,41,2,277,82.6546,40.293,50.7326,7.5092,0.3663,0.9158,FIDESZ_KDNP
Veszprém,Nemesvita,272,223,222,2,113,8,4,95,81.9853,50.9009,42.7928,3.6036,1.8018,0.9009,TISZA
Veszprém,Nemesvámos,2350,2012,2002,17,1095,150,12,727,85.617,54.6953,36.3137,7.4925,0.5994,0.8492,TISZA
Veszprém,Noszlop,767,582,579,7,287,45,3,237,75.8801,49.5682,40.9326,7.772,0.5181,1.209,TISZA
Veszprém,Nyirád,1414,1100,1094,6,612,83,6,387,77.7935,55.9415,35.3748,7.5868,0.5484,0.5484,TISZA
Veszprém,Nyárád,680,564,563,2,217,28,5,310,82.9412,38.5435,55.0622,4.9734,0.8881,0.3552,FIDESZ_KDNP
Veszprém,Németbánya,93,84,81,0,35,9,1,33,90.3226,43.2099,40.7407,11.1111,1.2346,0.0,TISZA
Veszprém,Nóráp,152,134,133,0,53,6,0,74,88.1579,39.8496,55.6391,4.5113,0.0,0.0,FIDESZ_KDNP
Veszprém,Olaszfalu,812,689,688,4,288,50,8,330,84.8522,41.8605,47.9651,7.2674,1.1628,0.5814,FIDESZ_KDNP
Veszprém,Oroszi,106,76,76,0,39,7,0,29,71.6981,51.3158,38.1579,9.2105,0.0,0.0,TISZA
Veszprém,Paloznak,478,420,418,0,229,26,4,159,87.8661,54.7847,38.0383,6.2201,0.9569,0.0,TISZA
Veszprém,Papkeszi,1196,923,905,8,467,77,13,339,77.1739,51.6022,37.4586,8.5083,1.4365,0.884,TISZA
Veszprém,Porva,374,302,297,0,137,10,0,129,80.7487,46.1279,43.4343,3.367,0.0,0.0,TISZA
Veszprém,Pula,139,120,120,4,39,18,1,51,86.3309,32.5,42.5,15.0,0.8333,3.3333,FIDESZ_KDNP
Veszprém,Pusztamiske,295,198,192,0,76,10,2,103,67.1186,39.5833,53.6458,5.2083,1.0417,0.0,FIDESZ_KDNP
Veszprém,Pápa,21689,19498,19419,110,10412,1031,354,7465,89.8981,53.6176,38.4417,5.3092,1.823,0.5665,TISZA
Veszprém,Pápadereske,225,190,188,1,92,10,1,84,84.4444,48.9362,44.6809,5.3191,0.5319,0.5319,TISZA
Veszprém,Pápakovácsi,449,343,338,6,130,14,4,177,76.392,38.4615,52.3669,4.142,1.1834,1.7751,FIDESZ_KDNP
Veszprém,Pápasalamon,268,155,154,3,31,4,2,111,57.8358,20.1299,72.0779,2.5974,1.2987,1.9481,FIDESZ_KDNP
Veszprém,Pápateszér,927,679,673,4,281,37,8,337,73.247,41.7533,50.0743,5.4978,1.1887,0.5944,FIDESZ_KDNP
Veszprém,Pécsely,483,403,400,3,198,48,6,144,83.4369,49.5,36.0,12.0,1.5,0.75,TISZA
Veszprém,Pénzesgyőr,272,225,224,1,88,12,2,118,82.7206,39.2857,52.6786,5.3571,0.8929,0.4464,FIDESZ_KDNP
Veszprém,Pétfürdő,3487,2768,2755,36,1612,162,48,888,79.3806,58.5118,32.2323,5.8802,1.7423,1.3067,TISZA
Veszprém,Raposka,202,179,177,1,76,14,3,83,88.6139,42.9379,46.8927,7.9096,1.6949,0.565,FIDESZ_KDNP
Veszprém,Rigács,153,100,98,4,44,2,1,47,65.3595,44.898,47.9592,2.0408,1.0204,4.0816,FIDESZ_KDNP
Veszprém,Révfülöp,908,753,750,4,362,40,8,335,82.9295,48.2667,44.6667,5.3333,1.0667,0.5333,TISZA
Veszprém,Salföld,70,61,60,1,26,3,1,29,87.1429,43.3333,48.3333,5.0,1.6667,1.6667,FIDESZ_KDNP
Veszprém,Somlójenő,222,161,157,1,68,8,2,78,72.5225,43.3121,49.6815,5.0955,1.2739,0.6369,FIDESZ_KDNP
Veszprém,Somlószőlős,521,412,402,0,166,25,9,200,79.0787,41.2935,49.7512,6.2189,2.2388,0.0,FIDESZ_KDNP
Veszprém,Somlóvecse,77,60,60,0,25,4,1,30,77.9221,41.6667,50.0,6.6667,1.6667,0.0,FIDESZ_KDNP
Veszprém,Somlóvásárhely,800,568,563,3,218,24,3,314,71.0,38.7211,55.7726,4.2629,0.5329,0.5329,FIDESZ_KDNP
Veszprém,Szentantalfa,366,245,241,1,106,24,2,106,66.9399,43.9834,43.9834,9.9585,0.8299,0.4149,TISZA
Veszprém,Szentbékkálla,166,146,146,3,70,11,0,62,87.9518,47.9452,42.4658,7.5342,0.0,2.0548,TISZA
Veszprém,Szentgál,2113,1658,1639,8,793,120,15,670,78.4666,48.3832,40.8786,7.3215,0.9152,0.4881,TISZA
Veszprém,Szentimrefalva,148,108,107,0,43,10,0,53,72.973,40.1869,49.5327,9.3458,0.0,0.0,FIDESZ_KDNP
Veszprém,Szentjakabfa,92,73,73,4,18,4,2,35,79.3478,24.6575,47.9452,5.4795,2.7397,5.4795,FIDESZ_KDNP
Veszprém,Szentkirályszabadja,1691,1412,1406,19,785,101,17,482,83.5009,55.8321,34.2817,7.1835,1.2091,1.3514,TISZA
Veszprém,Szigliget,715,588,582,7,296,29,5,245,82.2378,50.8591,42.0962,4.9828,0.8591,1.2027,TISZA
Veszprém,Szápár,389,324,320,0,130,38,2,143,83.2905,40.625,44.6875,11.875,0.625,0.0,FIDESZ_KDNP
Veszprém,Szőc,325,272,251,7,69,19,4,152,83.6923,27.49,60.5578,7.5697,1.5936,2.7888,FIDESZ_KDNP
Veszprém,Sáska,223,193,193,1,79,14,0,99,86.5471,40.9326,51.2953,7.2539,0.0,0.5181,FIDESZ_KDNP
Veszprém,Sóly,442,387,386,4,221,23,1,137,87.5566,57.2539,35.4922,5.9585,0.2591,1.0363,TISZA
Veszprém,Sümeg,4461,3535,3522,22,1606,238,40,1614,79.2423,45.5991,45.8262,6.7575,1.1357,0.6246,FIDESZ_KDNP
Veszprém,Sümegprága,479,396,393,3,144,46,6,194,82.6722,36.6412,49.3639,11.7048,1.5267,0.7634,FIDESZ_KDNP
Veszprém,Tagyon,80,73,72,2,34,4,1,31,91.25,47.2222,43.0556,5.5556,1.3889,2.7778,TISZA
